,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U tilde of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U tilde of 0.2,U Bar of 0.3,A of 0.3,B of 0.3,U tilde of 0.3,U Bar of 0.4,A of 0.4,B of 0.4,U tilde of 0.4,U Bar of 0.5,A of 0.5,B of 0.5,U tilde of 0.5,U Bar of 0.6,A of 0.6,B of 0.6,U tilde of 0.6,U Bar of 0.7,A of 0.7,B of 0.7,U tilde of 0.7
653,52.187812187812185,3.066182146265809e-11,-0.0009581887730545289,0.0009590867289184162,-3.0603063097392356e-11,1.3685925709209855e-11,-0.0019197274909879736,0.0019206399351411445,1.3633455043192827e-11,5.371661898583648e-12,-0.002884619878363835,0.0028856194067710026,-5.3407500204407875e-12,1.8962679202262377e-12,-0.0038549679327141693,0.0038556470328885094,-1.8817014709271965e-12,4.523988702368866e-13,-0.0048329765537529715,0.004833784498761247,4.480463449356297e-13,7.039593677961423e-14,-0.005826147711342015,0.005827121231148348,-6.958028757479885e-14,4.2323072341735704e-14,-0.006861659689898485,0.006862627817522501,-4.1746145954684786e-14
654,52.26773226773227,2.935466195506588e-11,-0.0009567208743474559,0.0009576188302113432,-2.929849456161325e-11,1.3081742603613729e-11,-0.0019167850936572853,0.0019176975378104562,1.3031665012388261e-11,5.126638801383014e-12,-0.0028801948792318032,0.002881194407638971,-5.097182048212537e-12,1.809457682180935e-12,-0.0038490496935575666,0.0038497287937319068,-1.795579331193021e-12,4.265763882618034e-13,-0.004825549658725807,0.0048263576037340826,4.224785761873968e-13,6.614946123386024e-14,-0.005817185698654321,0.005818159218460654,-6.53841861601412e-14,3.7911017243497354e-14,-0.006851094144603352,0.006852062272227368,-3.739502391615216e-14
655,52.34765234765235,2.8104009713971206e-11,-0.0009552574620635523,0.0009561554179274396,-2.8050317424677045e-11,1.2503771077414857e-11,-0.0019138516979819635,0.0019147641421351344,1.2455979067777737e-11,4.891484467382835e-12,-0.0028757834305291195,0.002876782958936287,-4.863421778467495e-12,1.7261575688307416e-12,-0.0038431495950898243,0.0038438286952641645,-1.7129383339028355e-12,4.014412724922126e-13,-0.004818145551051606,0.0048189534960598815,3.9759080294259525e-13,6.169056292830357e-14,-0.005808251210787984,0.005809224730594317,-6.097796191249789e-14,3.407657662666191e-14,-0.006840561082749981,0.006841529210373997,-3.361348060155385e-14
656,52.42757242757243,2.6907389122495535e-11,-0.0009537985156660264,0.0009546964715299137,-2.685606132200721e-11,1.1952032660595305e-11,-0.0019109272627169972,0.0019118397068701681,1.1906419148761791e-11,4.667390048757317e-12,-0.0028713854701086765,0.002872384998515844,-4.6406538193393315e-12,1.6461760876898112e-12,-0.003837267554030441,0.003837946654204781,-1.6335885833611492e-12,3.7797109450030485e-13,-0.004810764126015263,0.004811572071023539,3.743512682856259e-13,5.746447072479714e-14,-0.005799344121131497,0.00580031764093783,-5.6801698080858336e-14,3.051362039560272e-14,-0.006830060354761972,0.006831028482385988,-3.009957658855808e-14
657,52.50749250749251,2.576143915954783e-11,-0.0009523440147432397,0.000953241970607127,-2.5712372139239355e-11,1.142477417054786e-11,-0.0019080117468689675,0.0019089241910221384,1.1381239242329708e-11,4.453736191260923e-12,-0.0028670009362028247,0.0028680004646099923,-4.4282626677296534e-12,1.5693595979478292e-12,-0.003831403487607905,0.0038320825877822453,-1.557377736833557e-12,3.5652732471879713e-13,-0.004803405279542296,0.004804213224550572,3.531180623708859e-13,5.365275268690666e-14,-0.005790464303848705,0.005791437823655038,-5.303488477547183e-14,2.8372406380666848e-14,-0.006819591811979875,0.006820559939603891,-2.7988003003721504e-14
658,52.58741258741259,2.4664382566197017e-11,-0.0009508939390077545,0.0009517918948716419,-2.461747647022423e-11,1.0921359543868437e-11,-0.001905105109694132,0.001906017553847303,1.0879806160695575e-11,4.250533394462987e-12,-0.0028626297674204833,0.002863629295827651,-4.2262590539160775e-12,1.4964268867773191e-12,-0.0038255573135558135,0.0038262364137301537,-1.485019220923579e-12,3.3738540502174156e-13,-0.004796068908193951,0.004796876853202227,3.341640887335237e-13,4.935306015894248e-14,-0.005781611633872884,0.005782585153679217,-4.878557149071999e-14,2.7482080481761202e-14,-0.0068091553066541655,0.0068101234342781815,-2.7110305548500206e-14
659,52.667332667332666,2.361432844003056e-11,-0.0009494482682953916,0.0009503462241592789,-2.3569487457741818e-11,1.0439567846487569e-11,-0.0019022073106965273,0.0019031197548496981,1.0399907848889364e-11,4.05595262530064e-12,-0.0028582719027442733,0.002859271431151441,-4.032824663575923e-12,1.427676693425926e-12,-0.0038197289501090232,0.0038204080502833634,-1.416809644127032e-12,3.2022060998237733e-13,-0.004788754909162361,0.004789562854170637,3.1716782064662715e-13,4.5369154386795845e-14,-0.005772785986900861,0.005773759506707194,-4.484826648549397e-14,2.8384916418252635e-14,-0.006798750691938299,0.006799718819562315,-2.8001510692186434e-14
660,52.747252747252745,2.2609415975784707e-11,-0.0009480069825642948,0.0009489049384281821,-2.2566548260139992e-11,9.979410170497682e-12,-0.0018993183096260875,0.0019002307537792583,9.94155575765353e-12,3.870108839459797e-12,-0.0028539272815276792,0.002854926809934847,-3.848074037904019e-12,1.3627776369350692e-12,-0.0038139183159998404,0.0038145974161741805,-1.3524202966671855e-12,3.0333983139050206e-13,-0.0047814631802657395,0.004782271125274015,3.004523547807081e-13,4.102871448531107e-14,-0.005763987239387206,0.005764960759193539,-4.055837333894477e-14,3.007884016771875e-14,-0.006788377821881823,0.006789345949505839,-2.9673169563777954e-14
661,52.827172827172824,2.1647333317205117e-11,-0.000946570061894005,0.0009474680177578923,-2.1606351814694622e-11,9.540079958618263e-12,-0.0018964380664767814,0.0018973505106299523,9.503946783044776e-12,3.692493798483895e-12,-0.002849595843492235,0.002850595371899403,-3.67150206930313e-12,1.3007471141781033e-12,-0.003808125330454243,0.003808804430628583,-1.2908761723454894e-12,2.871269270043989e-13,-0.004774193619943622,0.004775001564951898,2.8439791508724646e-13,3.5760335431267846e-14,-0.005755215268538457,0.00575618878834479,-3.5351009628327576e-14,3.2014762594161793e-14,-0.006778036551423547,0.006779004679047563,-3.158363560311587e-14
662,52.90709290709291,2.0726063141891494e-11,-0.0009451374864845424,0.0009460354423484297,-2.0686885006819187e-11,9.1210342488327e-12,-0.0018935665414847652,0.001894478985637936,9.086540398655247e-12,3.522669202573965e-12,-0.002845277528724737,0.0028462770571319046,-3.502673172917222e-12,1.2411831415610622e-12,-0.0038023499131881362,0.0038030290133624764,-1.2317784391183655e-12,2.7190359777342093e-13,-0.004766946127252153,0.0047677540722604285,2.6932318054537376e-13,2.956696970028913e-14,-0.005746469952307415,0.005747443472113748,-2.922904664440177e-14,3.353505819758127e-14,-0.0067677267363847856,0.006768694864008802,-3.308414031342639e-14
663,52.98701298701299,1.9844374658397954e-11,-0.0009437092366554973,0.0009446071925193846,-1.980691974297106e-11,8.721108940658275e-12,-0.0018907036951265532,0.001891616139279724,8.6881772703897e-12,3.3598616591340594e-12,-0.00284097227767448,0.0028419718060816476,-3.3408185539605758e-12,1.1851542390663498e-12,-0.003796591984403646,0.003797271084577986,-1.1761876239996213e-12,2.5698685380436146e-13,-0.004759720601859411,0.0047605285468676865,2.545516778511561e-13,2.4077959483019373e-14,-0.005737751169387478,0.005738724689193811,-2.3803185792360148e-14,3.4905991868588334e-14,-0.0067574482334626556,0.006758416361086672,-3.4437348108301547e-14
664,53.06693306693307,1.8999520556624274e-11,-0.0009422852928451286,0.000943183248709016,-1.8963714252716518e-11,8.338483087534166e-12,-0.0018878494881172038,0.0018887619322703747,8.307043665934429e-12,3.2044115635355717e-12,-0.0028366800311505217,0.0028376795595576893,-3.186276874669929e-12,1.1327287079388031e-12,-0.0037908514647854424,0.0037915305649597825,-1.1241716394531291e-12,2.425910818379862e-13,-0.00475251694404078,0.0047533248890490555,2.4029578045333564e-13,1.916367705547992e-14,-0.005729058799207037,0.00573003231901337,-1.894531369994651e-14,3.6199362356274495e-14,-0.006747200900223434,0.00674816902784745,-3.571408589707138e-14
665,53.14685314685315,1.8190974173887935e-11,-0.0009408656356094709,0.0009417635914733582,-1.815674320100187e-11,7.97192170392008e-12,-0.001885003881408523,0.001885916325561694,7.941909564616753e-12,3.0560007988647604e-12,-0.002832400730318969,0.0028334002587261367,-3.038732016528553e-12,1.0846984311790797e-12,-0.0037851282754970974,0.0037858073756714375,-1.0765165240420073e-12,2.2878287096440057e-13,-0.00474533505467436,0.004746142999682636,2.266214725603986e-13,1.514968215850101e-14,-0.005720392721923912,0.005721366241730245,-1.4977316449418084e-14,3.891218032916639e-14,-0.006736984595095982,0.006737952722719998,-3.8391321173959364e-14
666,53.226773226773226,1.7416982088632912e-11,-0.0009394502456214492,0.0009403482014853365,-1.7384256790920734e-11,7.621304482231077e-12,-0.0018821668361872837,0.0018830792803404546,7.592655403738841e-12,2.9157520625175335e-12,-0.0028281343167002896,0.0028291338451074573,-2.8993005338298694e-12,1.040435494380711e-12,-0.003779422338177476,0.0037801014383518163,-1.0325992475105725e-12,2.1451162212136297e-13,-0.004738174835236424,0.0047389827802447,2.1248809251326418e-13,1.1901278878667947e-14,-0.005711752818419849,0.005712726338226182,-1.176607523490613e-14,4.285519749080478e-14,-0.006726799177365221,0.006727767304989237,-4.228242038331558e-14
667,53.306693306693305,1.6675684913679164e-11,-0.0009380391036700019,0.0009389370595338893,-1.6644399437009205e-11,7.285490748387127e-12,-0.0018793383138734601,0.001880250758026631,7.2581450795274185e-12,2.7825104819740853e-12,-0.002823880732166649,0.0028248802605738165,-2.766834279243114e-12,9.985106915122702e-13,-0.0037737335749371613,0.0037744126751115014,-9.910014847270405e-13,2.01527808585899e-13,-0.0047310361877969075,0.004731844132805183,1.996296079552814e-13,9.356936544021588e-15,-0.0057031389702950595,0.0057041124901013925,-9.25079709163659e-15,4.5991704242913444e-14,-0.006716644507165676,0.006717612634789692,-4.537792803746937e-14
668,53.386613386613384,1.5965349214056362e-11,-0.0009366321906592121,0.0009375301465230994,-1.5935441247301422e-11,6.964107980781614e-12,-0.0018765182761184805,0.0018774307202716514,6.9380077344157276e-12,2.655883270372671e-12,-0.002819639918939269,0.0028206394473464366,-2.640942863788053e-12,9.581639582402257e-13,-0.0037680619083549074,0.0037687410085292476,-9.509689624177536e-13,1.8808949350100722e-13,-0.004723919015014947,0.004724726960023223,1.8632052117549977e-13,6.617454735599508e-15,-0.005694551059862813,0.005695524579669146,-6.542502686887779e-15,4.8120074829686445e-14,-0.006706520445475068,0.006707488573099084,-4.7478856085493616e-14
669,53.46653346653347,1.5285419892974495e-11,-0.0009352294876074455,0.0009361274434713328,-1.5256828442740806e-11,6.656194108473308e-12,-0.0018737066848034927,0.0018746191289566636,6.631285157776997e-12,2.535004926686448e-12,-0.002815411819585813,0.002816411347992981,-2.520765825213746e-12,9.190547849363164e-13,-0.003762407261474129,0.003763086361648469,-9.121637815996486e-13,1.7535582216354809e-13,-0.004716823220134453,0.004717631165142729,1.7370907457669584e-13,4.4257364869017605e-15,-0.005685988970144075,0.005686962489950408,-4.375683681454744e-15,4.946955978889947e-14,-0.0066964268541079746,0.006697394981731991,-4.88113439868736e-14
