,U Bar of 0.1,U Bar of 0.22,U Bar of 0.33999999999999997,U Bar of 0.45999999999999996,U Bar of 0.58,U Bar of 0.7,A of 0.1,A of 0.22,A of 0.33999999999999997,A of 0.45999999999999996,A of 0.58,A of 0.7,B of 0.1,B of 0.22,B of 0.33999999999999997,B of 0.45999999999999996,B of 0.58,B of 0.7
25.34930139720559,5.2963986429674516e-05,3.2171334163971987e-05,1.7627513172406976e-05,8.213546148590793e-06,2.8296938775076407e-06,3.9992168962441097e-07,-0.0019756274271568405,-0.004359759519003201,-0.006760902151924687,-0.009186119166855165,-0.01165289698836056,-0.014233105559983064,0.00197652845484066,0.004360587669953773,0.006761623138256338,0.009186918119617873,0.011653829338420163,0.014234085067381807
25.449101796407184,5.031709067703791e-05,3.0505326368786977e-05,1.6676820020544205e-05,7.748582873592344e-06,2.6591318197632423e-06,3.7317782129926224e-07,-0.001967861055149568,-0.004342584685961815,-0.006734206593535441,-0.009149760346826094,-0.011606661081763338,-0.01417648669118836,0.0019687620833588795,0.004343412837339365,0.006734927580065372,0.009150559299647079,0.011607593431831664,0.014177466198587313
25.548902195608783,4.780117887589857e-05,2.892486037534175e-05,1.5777031015407837e-05,7.309786420173931e-06,2.4988046329636943e-06,3.482174145310109e-07,-0.001960155477141111,-0.004325544614327456,-0.006707721002745157,-0.009113688192873382,-0.011560790618276588,-0.014120316492947867,0.0019610565058228303,0.0043263727660873864,0.0067084419894518545,0.009114487145746027,0.011561722968352584,0.014121296000347002
25.64870259481038,4.5409844548799484e-05,2.742558795467786e-05,1.4925443417503357e-05,6.8956941722406255e-06,2.348101287047074e-06,3.249219065092087e-07,-0.0019525099820842308,-0.004308637724191608,-0.006681442912045289,-0.00907789932794875,-0.011515281282136585,-0.014064589652792482,0.0019534110111906213,0.004309465876293969,0.006682163898909568,0.009078698280867189,0.011516213632219328,0.014065569160191775
25.748502994011975,4.313699016048607e-05,2.600337925224899e-05,1.4119496559966127e-05,6.504924618790987e-06,2.2064470156895112e-06,3.0318058825635474e-07,-0.0019449238699771794,-0.004291862460246353,-0.006655369892440717,-0.009042390427841957,-0.011470128825273112,-0.014009300941798322,0.0019458248994653124,0.004292690612655356,0.0066560908794454695,0.009043189380800986,0.011471061175361789,0.014010280449197752
25.848303393213573,4.097681246874683e-05,2.465431199237351e-05,1.3356764472067696e-05,6.136172902169074e-06,2.073301179371717e-06,2.828900872831601e-07,-0.0019373964516500512,-0.004275217291307401,-0.006629499552701249,-0.009007158220151407,-0.011425329065987345,-0.01395444521295074,0.001938297481481325,0.0042760454439909916,0.0066302205398312206,0.009007957173146414,0.011426261416081242,0.013955424720350287
25.94810379241517,3.8923788575893834e-05,2.3374661192270097e-05,1.2634948885131233e-05,5.788206606935498e-06,1.948155251087075e-06,2.639538850221357e-07,-0.0019299270485560766,-0.004258700709848193,-0.006603829538630514,-0.008972199483278724,-0.01138087788766063,-0.01390001739954662,0.001930828078695781,0.004259528862777656,0.0066045505258721035,0.008972998436305621,0.011381810237759119,0.01390099690694627
26.047904191616766,3.6972662607937944e-05,2.216088938234026e-05,1.1951872577758043e-05,5.459861764296818e-06,1.830530926161041e-06,2.46281859887288e-07,-0.0019225149925677224,-0.00424231123154474,-0.006578357532351771,-0.008937511045446656,-0.011336771237493264,-0.013846012513633947,0.0019234160229846479,0.004243139384694357,0.006579078519692853,0.008938309998501816,0.011337703587595789,0.013846992021033686
26.147704590818364,3.51184330270552e-05,2.1009637294156136e-05,1.1305473076830538e-05,5.150039091813122e-06,1.7199783373667262e-06,2.2978986710238703e-07,-0.0019151596257774705,-0.004226047394830946,-0.006553081251610188,-0.008903089783739666,-0.011293005125272506,-0.013792425644487604,0.0019160606564435567,0.004226875548177682,0.006553802239039951,0.008903888736819878,0.011293937475378582,0.013793405151887421
26.24750499001996,3.335634051887854e-05,1.9917715006239738e-05,1.0693796681454416e-05,4.857700434921758e-06,1.616074372044529e-06,2.143993448011608e-07,-0.0019078603003031495,-0.004209907760464108,-0.006527998449091135,-0.008868932623166624,-0.011249575622169026,-0.013739251957120445,0.0019087613311931679,0.004210735913987332,0.006528719436599939,0.008869731576269038,0.011250507972278225,0.013740231464520329
26.347305389221557,3.168185645963626e-05,1.8882093536808778e-05,1.0114992791128897e-05,4.581865390305359e-06,1.5184210888853428e-06,2.0003694403391106e-07,-0.0019006163780976996,-0.0041938909111003415,-0.006503106911754081,-0.008835036535744977,-0.011206478859561005,-0.013686486690828677,0.0019015174091889687,0.004194719064781576,0.006503827899333333,0.008835835488867069,0.01120741120967295,0.01368746619822862
26.447105788423155,3.009067191283625e-05,1.7899896822394717e-05,9.567308522664525e-06,4.321608122747599e-06,1.4266442399369962e-06,1.866341827410461e-07,-0.0018934272307632532,-0.004177995450879649,-0.006478404460181668,-0.008801398539605852,-0.011163711027885178,-0.013634125157770653,0.0018943282620353824,0.004178823604702349,0.006479125447823707,0.008802197492745382,0.011164643377999538,0.013635104665170646
26.54690618762475,2.857868713892449e-05,1.6968394104295528e-05,9.049083610076061e-06,4.07605435980404e-06,1.3403918623951445e-06,1.7412712566000652e-07,-0.0018862922393694155,-0.0041622200050203985,-0.006453888947943563,-0.008768015698119518,-0.011121268375514087,-0.013582162741578158,0.0018871932708040744,0.004163048158969744,0.006454609935641559,0.008768814651274503,0.01112220072563057,0.013583142248978195
26.646706586826348,2.7142001610046754e-05,1.6084992689110167e-05,8.558745561238601e-06,3.844378538839736e-06,1.2593329582488221e-06,1.6245608501209248e-07,-0.0018792107942756382,-0.004146563219422944,-0.0064295582609747,-0.008734885119040681,-0.011079147207658843,-0.01353059489599935,0.0018801118258563489,0.004147391373485666,0.0064302792487225665,0.008735684072209362,0.011080079557777192,0.013531574403399424
26.746506986027946,2.577690446788709e-05,1.5247231053779852e-05,8.094805073508194e-06,3.6258011197745236e-06,1.1831562562159776e-06,1.5156533800432313e-07,-0.0018721822949575749,-0.004131023760282163,-0.006405410316967537,-0.008702003953673088,-0.011037343885296737,-0.013479417143572491,0.0018730833266695254,0.004131851914446379,0.006406131304759845,0.008702802906853907,0.01103827623541673,0.0134803966509726
26.84630738522954,2.447986544535668e-05,1.4452772297303265e-05,7.655851676685264e-06,3.4195860381318434e-06,1.1115690468168902e-06,1.4140286200361086e-07,-0.0018652061498373195,-0.004115600313708667,-0.006381443064777942,-0.008669369396052914,-0.010995854824123049,-0.013428625074329691,0.0018661071816671961,0.004116428467963736,0.006382164052609856,0.008670168349244488,0.010996787174244484,0.013429604581729827
26.94610778443114,2.324752621803972e-05,1.3699397922020996e-05,7.240549595495525e-06,3.225038302248452e-06,1.044296072238933e-06,1.3192009183642676e-07,-0.001858281776117423,-0.00410029158535847,-0.006357654483844388,-0.008636978682150473,-0.010954676493526392,-0.013378214344529835,0.0018591828080532587,0.004101119739694865,0.006358375471711595,0.008637777635351578,0.010955608843649097,0.013379193851929996
27.045908183632733,2.207669215006305e-05,1.2985001894013606e-05,6.847633848815934e-06,3.0415017238512554e-06,9.81078497509253e-07,1.2307169272350108e-07,-0.0018514085996185902,-0.004085096300070884,-0.006334042583620069,-0.008604829089089747,-0.010913805415587017,-0.01332818067541996,0.001852309631649629,0.0040859244544800746,0.006334763571518725,0.008605628042299298,0.010914737765710837,0.013329160182820142
27.14570858283433,2.096432443302941e-05,1.2307585022733812e-05,6.475906529365741e-06,2.868356762753166e-06,9.216729416334838e-07,1.1481534375269733e-07,-0.001844586054620966,-0.004070013201514441,-0.006310605403017635,-0.00857291793438529,-0.010873238164097444,-0.013278519852024325,0.0018454870867375412,0.004070841355988789,0.006311326390944316,0.008573716887602325,0.010874170514222247,0.013279499359424527
27.24550898203593,1.9907532605491585e-05,1.1665249607932284e-05,6.12423328236082e-06,2.705018500081568e-06,8.658505533995456e-07,1.0711153744220779e-07,-0.0018378135837089152,-0.004055041051840624,-0.006287341009866211,-0.008541242575196043,-0.01083297136360487,-0.013229227721960465,0.0018387146159023389,0.004055869206373292,0.006288061997817862,0.008542041528419708,0.010833903713730535,0.013230207229360682
27.345309381237524,1.890356740835292e-05,1.1056194349654519e-05,5.791539972292928e-06,2.5509347179791964e-06,8.133961525350336e-07,9.992339593105348e-08,-0.0018310906376192066,-0.004040178631345212,-0.006264247500380369,-0.00850980040759563,-0.010793001688474768,-0.01318030019428151,0.0018319916698816708,0.004041006785930078,0.0062649684883542694,0.00851059936082517,0.010793934038601192,0.013181279701681741
27.44510978043912,1.7949813988000464e-05,1.047870950675089e-05,5.476809514745311e-06,2.405584083797052e-06,7.641074149676562e-07,9.321649570595155e-08,-0.0018244166750925172,-0.0040254247381370485,-0.0062413229986407704,-0.008478588865858725,-0.010753325861975149,-0.013131733238344118,0.001825317707417005,0.004026252892768631,0.006242043986634496,0.008479387819093472,0.010754258212102238,0.013132712745744362
27.54491017964072,1.704378541684988e-05,9.931172307694482e-06,5.179078877388812e-06,2.2684744393722893e-06,7.177941120969759e-07,8.695870178004109e-08,-0.001817791162728168,-0.004010778187814033,-0.006218565656086168,-0.008447605421763047,-0.010713940655380942,-0.013083522882701345,0.0018186921951083743,0.004011606342487426,0.0062192866440975575,0.008448404375002406,0.010714873005508618,0.013084502390101598
27.644710578842314,1.6183116526863405e-05,9.412042574835473e-06,4.8974362377009316e-06,2.1391411830468303e-06,6.742773904837426e-07,8.1120019741438e-08,-0.0018112135748420152,-0.003996237813146163,-0.006195973651016476,-0.008416847583906619,-0.010674842887098001,-0.013035665214019809,0.001812114607272274,0.0039970659678569736,0.006196694639043603,0.008417646537150065,0.010675775237226192,0.013036644721420073
27.744510978043913,1.5365558030028506e-05,8.919858562582539e-06,4.631018279727526e-06,2.017145733474159e-06,6.333890956144927e-07,7.567245383963817e-08,-0.0018046833933274117,-0.003981802463765446,-0.006173545188106639,-0.008386312897039885,-0.010636029421806206,-0.012988156376020561,0.0018055844258026315,0.003982630618509742,0.006174266176147786,0.008387111850286951,0.010636961771934851,0.012989135883420834
27.84431137724551,1.45889709201713e-05,8.45323302056114e-06,4.3790076481582864e-06,1.9020740861494763e-06,5.949711345729673e-07,7.058987261625125e-08,-0.001798200107519164,-0.0039674710058625,-0.006151278497931013,-0.008355998941412309,-0.010597497169621207,-0.012940992568443012,0.00179910114003477,0.0039682991606367615,0.006151999485984651,0.008356797894662583,0.010598429519750251,0.012941972075843291
27.944111776447105,1.3851321133537614e-05,8.010849438250675e-06,4.140630514157454e-06,1.7935354439928395e-06,5.588748781372724e-07,6.584788286664726e-08,-0.001791763214060411,-0.003953242321889689,-0.00612917183649801,-0.008325903332133098,-0.010559243085274313,-0.012894170046031368,0.0017926642466122929,0.003954070476690766,0.006129892824562776,0.008326702285386213,0.010560175435403708,0.012895149553431655
28.043912175648703,1.315067447243297e-05,7.5914584733726815e-06,3.9151542840044274e-06,1.6911609291353375e-06,5.249605982371807e-07,6.142371963854272e-08,-0.0017853722167723496,-0.00393911531027062,-0.006107223484794735,-0.008296023718545686,-0.010521264167310094,-0.012847685117542997,0.0017862732493568142,0.003939943465095692,0.006107944472869415,0.008296822671801318,0.010522196517439795,0.012848664624943289
28.143712574850298,1.2485191774197518e-05,7.193874569037479e-06,3.70188542654865e-06,1.5946023622616485e-06,4.93096933722742e-07,5.7296135396577966e-08,-0.0017790266265267367,-0.00392508888511584,-0.006085431748341371,-0.008266357783615645,-0.010483557457301224,-0.012801534144778167,0.0017799276591404659,0.003925917039962384,0.006086152736424884,0.008267156736873506,0.010484489807431196,0.012802513652178462
28.243512974051896,1.1853124289759432e-05,6.81697272775925e-06,3.5001673998361956e-06,1.5035311098764188e-06,4.631603970980405e-07,5.344529862035007e-08,-0.0017727259611210993,-0.003911161975944594,-0.006063794956755076,-0.008236903243331676,-0.010446120039080168,-0.01275571354163062,0.0017736269937611122,0.00391199013081035,0.006064515944846456,0.008237702196591513,0.010447052389210378,0.01275669304903092
28.343313373253494,1.1252809309405062e-05,6.459685460807749e-06,3.3093787039437357e-06,1.4176369921604921e-06,4.350349041808591e-07,4.985269866633375e-08,-0.0017664697451565863,-0.003897333527412476,-0.006042311463323139,-0.008207657846119371,-0.01040894903798725,-0.012710219773158487,0.0017673707778202046,0.0038981616822954222,0.006043032451421527,0.008208456799380958,0.01040988138811767,0.01271119928055879
28.44311377245509,1.0682665977007345e-05,6.120999878297065e-06,3.1289310259765765e-06,1.3366272530240243e-06,4.0861132974382384e-07,4.6501060842915527e-08,-0.0017602575099183951,-0.0038836024990448405,-0.006020979644585191,-0.008178619372267404,-0.01037204162013474,-0.012665049354674992,0.001761158542603213,0.0038844306539431678,0.006021700632689821,0.00817941832553054,0.010372973970265344,0.012666028862075298
28.542914171656687,1.0141191310854292e-05,5.799954917913815e-06,2.9582674843502645e-06,1.2602255966410315e-06,3.837870964774521e-07,4.337426389995954e-08,-0.0017540887932587122,-0.0038699678649758286,-0.00599979789992422,-0.008149785633365875,-0.010335394991686538,-0.0126201988508585,0.0017549898259625685,0.0038707960198879174,0.006000518888034411,0.008150584586630386,0.010336327341817303,0.012621178358258808
28.642714570858285,9.626956422013176e-06,5.495638726447276e-06,2.79686096003027e-06,1.1881712588869564e-06,3.60465781105049e-07,4.045726130328545e-08,-0.001747963139482106,-0.003856428613692869,-0.0059787646511661975,-0.008121154471756485,-0.01029900639815306,-0.012575664874881404,0.0017488641722030593,0.0038572567686172704,0.005979485639281342,0.008121953425022211,0.010299938748283968,0.012576644382281713
28.74251497005988,9.138602899010316e-06,5.207186171717784e-06,2.6442125192588374e-06,1.1202181449716642e-06,3.385567442201858e-07,3.773600997788299e-08,-0.001741880099233309,-0.0038429837477865244,-0.005957878342188097,-0.008092723759994263,-0.010262873123701,-0.012531444087557386,0.0017427811319696152,0.0038438119027219414,0.005958599330307654,0.008093522713261067,0.010263805473832032,0.012532423594957699
28.842315369261478,8.67483938578451e-06,4.9337764714343475e-06,2.499849929088944e-06,1.056134010423044e-06,3.1797479267128896e-07,3.519740470917293e-08,-0.0017358392293873358,-0.003829632283705551,-0.005937137438534091,-0.008064491400320558,-0.010226992490477534,-0.012487533196506632,0.0017367402621374286,0.0038304604386508226,0.005937858426657577,0.008065290353588316,0.010227924840608678,0.012488512703906947
28.942115768463076,8.234438301344112e-06,4.6746309370009055e-06,2.3633262329966056e-06,9.956996856647337e-07,2.986398504280863e-07,3.282921568548825e-08,-0.0017298400929418787,-0.0038163732515170447,-0.005916540427039745,-0.008036455324147025,-0.01019136185794869,-0.012443928955338517,0.0017307411257043508,0.0038172014064711325,0.005917261415166731,0.00803725427741563,0.010192294208079931,0.012444908462738833
29.04191616766467,7.816232732517517e-06,4.429010845460069e-06,2.234218406372537e-06,9.387083428553055e-07,2.804766483316308e-07,3.062003080195575e-08,-0.0017238822589119235,-0.0038032056946715512,-0.005896085815464001,-0.00800861349155034,-0.010155978622251472,-0.012400628162851363,0.0017247832916855116,0.003804033849633526,0.005896806803594103,0.008009412444819694,0.010156910972382797,0.012401607670251679
29.14171656686627,7.419113472990335e-06,4.196215403371273e-06,2.112126095070152e-06,8.849648124205455e-07,2.634144451674773e-07,2.855919807951266e-08,-0.0017179653022265375,-0.003790128669773025,-0.00587577213212877,-0.007980963890777378,-0.010120840215559448,-0.01235762766224886,0.0017188663350101063,0.003790956824742055,0.005876493120261649,0.007981762844047396,0.010121772565690848,0.012358607169649177
29.241516966067863,7.042026198330857e-06,3.975579819364695e-06,1.9966704071747367e-06,8.342849205854076e-07,2.4738675197090174e-07,2.6636778184504896e-08,-0.0017120888036277725,-0.003777141246353511,-0.0058555979255659535,-0.007953504537760607,-0.010085944105461464,-0.012314924340372724,0.0017129898364203026,0.003777969401328852,0.005856318913701305,0.007954303491031212,0.01008687645559293,0.012315903847773042
29.34131736526946,6.683968791803422e-06,3.766473473364955e-06,1.8874927682589369e-06,7.864948776018379e-07,2.3233107551739885e-07,2.484349672901641e-08,-0.0017062523495716354,-0.003764242506652446,-0.005835561764171699,-0.007926233475643451,-0.010051287794353164,-0.012272515126951222,0.0017071533823722113,0.0037650706616334326,0.005836282752309253,0.007927032428914576,0.010052220144484687,0.01227349463435154
29.44111776447106,6.3439887794641705e-06,3.568298186297304e-06,1.7842538414956695e-06,7.414307025086358e-07,2.1818868366447512e-07,2.3170699785291785e-08,-0.0017004555321310758,-0.0037514315454004648,-0.005815662235867745,-0.007899148774315391,-0.010016868818841014,-0.01223039699386316,0.0017013565649388752,0.0037522597003865014,0.005816383224007259,0.007899947727586976,0.010017801168972587,0.012231376501263477
29.540918163672654,6.021180905629537e-06,3.3804865537734066e-06,1.6866325066685403e-06,6.989376649718176e-07,2.049043793935326e-07,2.161030891803773e-08,-0.0016946979489009441,-0.0037387074696076067,-0.005795897947769654,-0.007872248529956553,-0.00998268474915853,-0.012188566954416995,0.0016955989817152288,0.00373953562459816,0.005796618935910915,0.007873047483228545,0.009983617099290147,0.012189546461817314
29.64071856287425,5.714684813906368e-06,3.202500381256748e-06,1.5943248905632009e-06,6.588697665839234e-07,1.92426285449332e-07,2.015478676977933e-08,-0.0016889792029048728,-0.003726069398355813,-0.005776267525861802,-0.007845530864591579,-0.00994873318859442,-0.012147022062644683,0.0016898802357249798,0.0037268975533504066,0.005776988514004618,0.007846329817863932,0.009949665538726078,0.012148001570045005
29.74051896207585,5.423682847744716e-06,3.0338292022660945e-06,1.5070434443462194e-06,6.210892597015617e-07,1.8070564953971944e-07,1.8797102513665713e-08,-0.0016832989025040354,-0.003713516462595622,-0.005756769614678941,-0.007818993925652551,-0.009915011772932358,-0.012105759412609923,0.0016841999353293692,0.003714344617593829,0.005757490602823141,0.007819792878925225,0.00991594412306405,0.012106738920010244
29.840319361277444,5.147397955569287e-06,2.8739888529862705e-06,1.424516074852261e-06,5.854661760676914e-07,1.6969665669078772e-07,1.7530694743289856e-08,-0.00167765666130774,-0.0037010478049469566,-0.005737402876994192,-0.007792635885550755,-0.00988151816990211,-0.012064776137730444,0.001678557694137766,0.003701875959948396,0.005738123865139624,0.007793434838823713,0.009882450520033831,0.012065755645130767
29.940119760479043,4.885091693444041e-06,2.722520142954911e-06,1.3464853238645265e-06,5.518778896218207e-07,1.5935624928760945e-07,1.6349438636161515e-08,-0.0016720520980858125,-0.003688662579503912,-0.005718165993513313,-0.007766454941257074,-0.009848250078641749,-0.012024069410114043,0.0016729531309200504,0.0036894907345082417,0.005718886981659844,0.007767253894530282,0.009849182428773496,0.012025048917514367
30.039920159680637,4.636062333691345e-06,2.5789875670597193e-06,1.2727075820471692e-06,5.202087138221679e-07,1.496439652310243e-07,1.5247620838011216e-08,-0.0016664848366827315,-0.0036763599516434486,-0.0056990576625751,-0.007740449313890812,-0.009815205229170702,-0.011983636439907986,0.0016673858695207505,0.003677188106650364,0.005699778650722609,0.007741248267164242,0.009816137579302473,0.011984615947308309
30.139720558882235,4.399643053254877e-06,2.442978092544849e-06,1.2029523519170305e-06,4.903494997654451e-07,1.40521785575495e-07,1.4219912122944269e-08,-0.0016609545059334705,-0.0036641390978379004,-0.0056800765998577685,-0.007714617248316756,-0.009782381381873368,-0.01194347447466152,0.0016618555387748835,0.003664967252847128,0.005680797588006148,0.007715416201590383,0.00978331373200516,0.011944453982061842
30.239520958083833,4.175200218062467e-06,2.3141000254466964e-06,1.137001548994518e-06,4.62197274694939e-07,1.3195397873946343e-07,1.3261339077745976e-08,-0.0016554607395810094,-0.003651999205471208,-0.005661221538091186,-0.007688957012750277,-0.009749776326993061,-0.011903580798701146,0.001656361772425469,0.0036528273604825036,0.005661942526240341,0.007689755966024079,0.00975070867712487,0.011904560306101469
30.339321357285428,3.962131749485081e-06,2.1919819084047267e-06,1.0746488342649277e-06,4.356548960319037e-07,1.2390696904047358e-07,1.2367259831378315e-08,-0.0016500031761954768,-0.0036399394726587954,-0.005642491226774821,-0.007663466898370281,-0.009717387884136043,-0.01186395273251839,0.0016509042090426709,0.00364076762767194,0.005643212214924665,0.007664265851644237,0.009718320234267868,0.011864932239918713
30.439121756487026,3.7598655655793114e-06,2.0762714858151868e-06,1.015698987123282e-06,4.106307191076462e-07,1.1634920888757358e-07,1.1533344073186559e-08,-0.0016445814590948869,-0.003627959108070999,-0.0056238844319012595,-0.007638145218939841,-0.009685213901785412,-0.011824587632169745,0.0016454824919445354,0.003628787263085797,0.005624605420051718,0.007638944172213933,0.00968614625191725,0.011825567139570068
30.538922155688624,3.5678581114293817e-06,1.966634715811928e-06,9.599673174325076e-07,3.870382910161058e-07,1.09251052372989e-07,1.07555515672521e-08,-0.0016391952362674303,-0.003616057330759974,-0.00560539993568519,-0.00761299031043432,-0.009653252256824613,-0.01178548288868853,0.0016400962691192817,0.0036168854857762506,0.005606120923836196,0.0076137892637085335,0.009654184606956464,0.011786462396088854
30.63872255489022,3.3855929422736084e-06,1.8627548396542484e-06,9.072790957734778e-07,3.6479605939080097e-07,1.0258464234921008e-07,1.003011347599323e-08,-0.0016338441602952892,-0.0036042333699899953,-0.005587036536297704,-0.007588000530676821,-0.009621500854070352,-0.011746635927508395,0.0016347451931491177,0.0036050615250075944,0.005587757524449197,0.007588799483951142,0.009622433204202214,0.011747615434908718
30.738522954091817,3.212579383576181e-06,1.7643314995974846e-06,8.574690147111878e-07,3.438270903221335e-07,9.632380475810977e-08,9.35351421162799e-09,-0.001628527888279937,-0.0035924864650710773,-0.005568793047605803,-0.007563174258980792,-0.009589957625814704,-0.011708044207898163,0.0016294289211355403,0.003593314620089859,0.0055695140357577295,0.007563973212255208,0.009590889975946575,0.011709023715298486
30.838323353293415,3.048351272305875e-06,1.6710798959786553e-06,8.103806948014673e-07,3.2405881004086265e-07,9.04439468512527e-08,8.722471765621796e-09,-0.0016232460817688925,-0.0035808158651958345,-0.005550668298916993,-0.007538509895799622,-0.00955862053137619,-0.011669705222407808,0.0016241471146260882,0.0035816440202156735,0.005551389287069305,0.0075393088490741215,0.00955955288150807,0.011670684729808131
30.93812375249501,2.8924657270108498e-06,1.5827299820491745e-06,7.658662028388484e-07,3.054227652944321e-07,8.492196272840555e-08,8.133923806399374e-09,-0.001617998406683891,-0.00356922082927951,-0.005532661134728853,-0.0075140058623830745,-0.009527487556659638,-0.01163161649632526,0.0016188994395425157,0.0035700489843002946,0.00553338212288151,0.007514804815657649,0.009528419906791527,0.011632596003725583
31.037924151696608,2.744502007770609e-06,1.4990257073547428e-06,7.237855927706533e-07,2.878543828578658e-07,7.973613945203437e-08,7.585015748525875e-09,-0.0016127845332504474,-0.003557700625803107,-0.005514770414483463,-0.0074896606004404,-0.00949655671372461,-0.01159377558714383,0.0016136855661103547,0.0035585287808247365,0.005515491402636426,0.0074904595537150405,0.009497489063856506,0.011594755094544154
31.137724550898202,2.6040604199555017e-06,1.4197243072358279e-06,6.840064842549846e-07,2.7129275701683773e-07,7.486607861057941e-08,7.07308391101713e-09,-0.001607604135928773,-0.003546254532659538,-0.005496995012326568,-0.007465472571809971,-0.009465826040362214,-0.011556180084039996,0.0016085051687898312,0.0035470826876819236,0.005497716000479803,0.00746627152508467,0.009466758390494115,0.01155715959144032
31.2375249500998,2.470761263723148e-06,1.3445956076852457e-06,6.464036576107462e-07,2.5568043899075053e-07,7.02926157461077e-08,6.595641814695456e-09,-0.0016024568933460201,-0.0035348818370027446,-0.0054793338168714015,-0.007441440258135304,-0.009435293599680096,-0.01151882760736131,0.0016033579262081114,0.003535709992025806,0.00548005480502488,0.007442239211410055,0.009436225949812003,0.011519807114761632
31.3373253493014,2.3442438526443644e-06,1.2734213864009505e-06,6.108586624759142e-07,2.4096324148505915e-07,6.599774640122815e-08,6.150369678607563e-09,-0.0015973424882298236,-0.0035235818350997025,-0.005461785730967038,-0.007417562160547316,-0.00940495747969546,-0.011481715808124208,0.0015982435210928417,0.003524409990123368,0.005462506719120732,0.007418361113822112,0.00940588982982737,0.011482695315524531
31.437125748502993,2.2241655672226167e-06,1.2059947564011866e-06,5.77259455274244e-07,2.2709005756182343e-07,6.196455239486916e-08,5.735104626767936e-09,-0.0015922606073431086,-0.00351235383218526,-0.005444349671471182,-0.007393836799352678,-0.009374815792935887,-0.011444842367521512,0.0015931616402069582,0.0035131819872094654,0.005445070659625068,0.007394635752627514,0.009375748143067802,0.011445821874921835
31.53692614770459,2.1102009531173883e-06,1.1421195741746583e-06,5.455000611902735e-07,2.1401268499500965e-07,5.8177139831961075e-08,5.347828530328818e-09,-0.0015872109414201406,-0.0035011971423197395,-0.005427024569027295,-0.007370262713728131,-0.009344866676047827,-0.011408204996439368,0.0015881119742847366,0.003502025297344428,0.005427745557181352,0.007371061667003004,0.009345799026179746,0.011409184503839691
31.63672654690619,2.0020408769356602e-06,1.08160989135249e-06,5.154802458298747e-07,2.0168565722422214e-07,5.462057856060101e-08,4.986657854379794e-09,-0.0015821931851037856,-0.0034901110882492458,-0.005409809367845968,-0.007346838461420636,-0.009315108289412564,-0.011371801434983462,0.0015830942179690512,0.003490939243274366,0.005410530356000177,0.00734763741469554,0.009316040639544486,0.011372780942383785
31.736526946107784,1.8993917143045628e-06,1.0242894321827451e-06,4.871052005862782e-07,1.900660982959312e-07,5.128083928995268e-08,4.649837207213231e-09,-0.0015772070368839574,-0.003479095001268619,-0.005392703025490437,-0.007323562618453211,-0.009285538816769492,-0.011335629452014249,0.001578108069749824,0.0034799231562941254,0.005393424013644781,0.007324361571728143,0.009286471166901417,0.011336608959414572
31.836327345309382,1.8019745767114627e-06,9.699910915669666e-07,4.60285254936e-07,1.7911356852722093e-07,4.814474562815326e-08,4.335727873872052e-09,-0.0015722521990372234,-0.0034681482210869733,-0.005375704512666156,-0.007300433778836358,-0.009256156464846552,-0.011299686844691056,0.001573153231903629,0.003468976376112825,0.005376425500820621,0.007301232732111315,0.009257088814978479,0.01130066635209138
31.936127744510976,1.7095245777871325e-06,9.185564595536755e-07,4.3493560252613344e-07,1.6878993090069222e-07,4.519991957057272e-08,4.042800661371498e-09,-0.001567328377567546,-0.0034572700956957652,-0.005358812813014342,-0.0072774505542849265,-0.009226959462997654,-0.01126397143802481,0.0015682294104344351,0.0034580982507219256,0.005359533801168914,0.007278249507559906,0.009227891813129583,0.011264950945425133
32.035928143712574,1.6217901395713212e-06,8.698353781598285e-07,4.109760326098514e-07,1.590592172272474e-07,4.243472775958588e-08,3.769629228338998e-09,-0.0015624352821481313,-0.0034464599812393396,-0.005342026922909387,-0.007254611573940321,-0.009197946062846954,-0.011228481084439227,0.0015633363150154543,0.0034472881362657757,0.005342747911064055,0.0072554105272153195,0.009198878412978884,0.01122946059183955
32.13572854291417,1.5385323281527937e-06,8.236855065264968e-07,3.883306870918306e-07,1.4988750692296228e-07,3.983824613074229e-08,3.514884548160254e-09,-0.0015575726260643643,-0.0034357172418878913,-0.005325345851260081,-0.0072319154840979095,-0.009169114537939801,-0.011193213663340279,0.0015584736589320765,0.0034365453969145737,0.0053260668394148345,0.0072327144373729255,0.009170046888071734,0.011194193170740602
32.23552894211577,1.4595242232791304e-06,7.79971920077288e-07,3.669278248619861e-07,1.4124281388703995e-07,3.740021400931811e-08,3.27732572352981e-09,-0.001552740126157807,-0.0034250412497127992,-0.0053087686193145365,-0.007209360947939547,-0.009140463183400251,-0.011158167080693745,0.0015536411590258686,0.003425869404739702,0.005309489607469366,0.007210159901214578,0.009141395533532184,0.011159146588094068
32.33532934131737,1.3845503213159257e-06,7.385667362815574e-07,3.466996000609898e-07,1.3309497205446035e-07,3.511098848164079e-08,3.0557955914157574e-09,-0.001547937502771232,-0.003414431384564275,-0.0052922942604687485,-0.007186946645271074,-0.009111990315594964,-0.011123339268610671,0.001548838535639607,0.0034152595395913745,0.005293015248623645,0.007187745598546119,0.009112922665726898,0.011124318776010994
