,ZETA,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.74005,A of 0.74005,B of 0.74005,U Bar of 0.7401,A of 0.7401,B of 0.7401,U Bar of 0.74016,A of 0.74016,B of 0.74016,U Bar of 0.74021,A of 0.74021,B of 0.74021,U Bar of 0.74026,A of 0.74026,B of 0.74026,U Bar of 0.74031,A of 0.74031,B of 0.74031,U Bar of 0.74037,A of 0.74037,B of 0.74037,U Bar of 0.74042,A of 0.74042,B of 0.74042,U Bar of 0.74047,A of 0.74047,B of 0.74047
20,1.996007984031936,0.7027349841412148,-0.19918510466434972,0.10539997062738704,0.7030168297662737,-0.19936068748760227,0.10565970017694407,0.7033128323675508,-0.19954580942750708,0.1059349605637958,0.7036904407425241,-0.19978308623464588,0.10628993102477091,0.7040289911030124,-0.1999969239639704,0.1066119616703526,0.704393727461915,-0.2002285515128269,0.10696306622125705,0.7047961540752028,-0.2004856581833464,0.10735567135725696,0.7053515988937221,-0.20084337729509863,0.1079070417636097,0.7059206846049525,-0.20121355534368687,0.10848409091965397,0.7067364346418168,-0.20175131191712053,0.10933455218214083
21,2.095808383233533,0.6906001165919298,-0.192338878491554,0.10861000077808017,0.690778226289085,-0.1924967064488937,0.1088629976875366,0.6909640700428547,-0.19266301813037415,0.10913101953719825,0.6911992889941345,-0.1928760472420138,0.10947649834443231,0.6914083354521818,-0.19306789699548163,0.10978976374379758,0.6916315392575292,-0.1932755618114723,0.11013114652710573,0.6918752647109565,-0.19350588673083824,0.11051267221037694,0.6922070666715298,-0.19382601796550694,0.11104811193658844,0.6925411330491367,-0.1941568885834413,0.11160802105845696,0.6930087203706967,-0.1946367731214907,0.11243234306712503
22,2.1956087824351296,0.6757510447545256,-0.185703063252485,0.11122071826822626,0.6758283983785571,-0.18584476236316055,0.11146498903616978,0.6759073112782725,-0.18599399429308522,0.11172366415406483,0.6760044102274386,-0.18618501834795817,0.11205693963862731,0.6760879308830836,-0.1863569254625411,0.11235898674311869,0.6761740527066238,-0.18654286908761297,0.11268798105992828,0.6762641959147888,-0.18674893328729952,0.1130554552339434,0.6763797985170833,-0.1870350429434531,0.11357080850370731,0.6764869574192341,-0.18733037092717184,0.11410925177786259,0.676618944325171,-0.18775799265818938,0.11490110494791678
23,2.2954091816367264,0.6586191738129753,-0.17929438394607733,0.11325767057851614,0.6586003753809512,-0.1794215218082674,0.11349163316390087,0.658577304786653,-0.17955534120423072,0.1137392920511146,0.658542767324831,-0.17972651912390006,0.11405822226345602,0.6585067458993389,-0.17988045091794724,0.11434711878069038,0.6584624192381356,-0.18004682759024554,0.11466162986817324,0.6584065355134074,-0.18023105165601963,0.1150127252467842,0.6583167950549615,-0.18048655990339493,0.1155047510466336,0.6582087183401858,-0.18074995069285024,0.11601837161375383,0.6580228901792274,-0.18113067181346132,0.11677287599360898
24,2.3952095808383236,0.6396159951305752,-0.17312442484643906,0.11475490404217924,0.6395069229341501,-0.17323848868282055,0.1149773773715226,0.6393881622081693,-0.1733584762697753,0.11521277740770461,0.6392302007412888,-0.17351185343688594,0.11551577381053213,0.6390821824613336,-0.17364967225754543,0.11579009235571322,0.6389157354803107,-0.17379851964149712,0.11608857895954403,0.6387232654594968,-0.1739631911316983,0.11642159097441518,0.63844166808506,-0.1741913265315149,0.11688792947563488,0.638132756869536,-0.17442617897908844,0.11737430096864251,0.6376508765471308,-0.17476504577671426,0.1180879632296184
25,2.4950099800399204,0.6191264803281655,-0.16720024316426813,0.11575255178404699,0.6189339480689957,-0.16730262460456294,0.11596272950252355,0.6187267755774835,-0.1674102585961668,0.11618502643863227,0.6184548629678668,-0.16754774636587744,0.11647101609209845,0.6182035269064314,-0.16767119116997714,0.11672979884550419,0.6179245132570689,-0.1678044104610347,0.1170112335633001,0.6176062545869797,-0.16795166189611704,0.11732503460692842,0.6171481678816653,-0.1681554309238138,0.11776414037002755,0.6166547612429023,-0.1683649059592483,0.11822169379499789,0.6159013881588026,-0.1686666037232897,0.11889229338474597
26,2.594810379241517,0.5975044977777045,-0.16152500048016516,0.11629462459603777,0.5972359414350271,-0.16161698626446566,0.11649203777852599,0.5969482874948944,-0.16171363264741886,0.1167007455878463,0.5965727257727529,-0.16183699602934434,0.11696911841386676,0.5962274918373464,-0.1619476714176621,0.11721182833495074,0.5958462603561835,-0.16206701561659748,0.11747564340773015,0.5954138842441294,-0.16219881165771136,0.11776962093873782,0.594795874331402,-0.1623809812244645,0.11818067370530516,0.5941355297364483,-0.16256798423938218,0.1186086011965329,0.5931369504416292,-0.16283681260216712,0.11923504306694843
27,2.694610778443114,0.5750700720599478,-0.15609858317062364,0.11642707974852413,0.5747332723582198,-0.1561813508262328,0.11661155299889057,0.574373424522281,-0.15626825892917426,0.11680649681234566,0.5739049639662,-0.15637911110430502,0.11705704408223554,0.5734756464954723,-0.15647848257579552,0.11728350830260012,0.5730029627045955,-0.15658555156411336,0.11752953303523839,0.5724685896327146,-0.15670368382085093,0.11780351852106645,0.5717078235750933,-0.15686677454998288,0.11818632150009095,0.5708986893797473,-0.15703394908626261,0.11858446745522642,0.5696819891946358,-0.15727381410623625,0.11916661709955108
28,2.7944111776447107,0.5521082320702451,-0.15091819005800372,0.11619620663048696,0.5517110779285113,-0.15099280757006464,0.11636781139185291,0.5512874302119052,-0.1510711098670763,0.11654907758543123,0.5507369458684841,-0.15117091216797168,0.11678192690105053,0.5502334600964691,-0.15126030633216245,0.11699227710079246,0.5496801861580887,-0.15135654735422158,0.11722067217381896,0.5490560279823159,-0.1514626352388558,0.11747486678470599,0.5481697712265498,-0.15160892323269867,0.1178297407887959,0.5472300609249195,-0.15175865355230395,0.1181984891882374,0.5458223497814608,-0.1519730728709063,0.11873700306627498
29,2.8942115768463075,0.5288691570387773,-0.14597887229498377,0.11564733790192915,0.5284194516130134,-0.14604630083315787,0.1158063460303096,0.527940299253323,-0.14611701597948729,0.1159742327024104,0.5273185267717233,-0.14620708202809052,0.11618978364991184,0.5267506496854835,-0.14628769057846006,0.11638439721164841,0.5261274842807963,-0.14637440281145753,0.11659559002336109,0.5254255541152612,-0.14646989894798393,0.11683049170781672,0.5244307645073591,-0.1466014239202941,0.11715817164283511,0.5233783337629674,-0.14673584419524852,0.11749833635750669,0.5218061267059194,-0.14692796186531668,0.11799449772398636
